"","logFC","logCPM","PValue"
"1",-0.360282795280056,3.68032438669609,0.194036800542993
"2",0.521097755333269,4.13310751049555,0.023407876343995
"3",-0.288799388558706,4.14799081220609,0.248517093669273
"4",-0.344474308565873,3.56236001008561,0.18830854032465
"5",0.512287862854632,3.63405534946012,0.0541100567869422
"6",-0.399460483683355,4.23434653177527,0.130393815954683
"7",0.214922461544783,4.74698843203491,0.310299400647201
"8",0.103791889119246,4.53066652797853,0.627036786894851
"9",-0.358613514040176,5.06911897918459,0.118543433130914
"10",0.0428955718265171,5.60160399843755,0.835223799553095
"11",-0.348267092367901,4.94132607352902,0.0953703714085028
"12",0.272586453764334,4.25525419877303,0.169813154656727
"13",0.0782966576995852,4.00346106340023,0.746048592065189
"14",0.100339163222914,4.10431167951194,0.824051531774992
"15",0.0120100869542264,5.48671781981549,0.98541293694421
"16",-0.252707074275952,4.00751274927365,0.27683105702868
"17",-0.214497384548052,4.0640291381874,0.451149715716264
"18",0.0895069343373115,4.52043014108257,0.705493359711982
"19",0.243598973953945,3.58944871531961,0.400192517491545
"20",0.128112245162167,3.93310602846771,0.527434101439343
"21",-0.798787410087699,8.69976011263794,0.00626637798504454
"22",-0.569728634552499,4.34059326571653,0.0839791675661951
"23",0.135509825291488,3.62466367217803,0.596078873727735
"24",-0.605335979996862,7.18458250962825,0.047850867748585
"25",-0.0559794011529856,6.22719826306857,0.774329214700637
"26",-0.326183742440926,5.31579421534715,0.140035116628471
"27",0.542895844713152,3.89241726780278,0.0280539913787345
"28",0.316866705815006,3.08194695856749,0.280062223416909
"29",-0.851133204449544,4.57784795281294,0.000923641579626424
"30",-0.0732623331593441,4.44283407105754,0.774554003134222
"31",-0.429362384546159,10.454400330337,0.0205412578766759
"32",-0.465419723048961,3.41127126972151,0.104618111283961
"33",0.820582837636169,3.31242700016228,0.00314480062198537
"34",-0.173712772649294,3.2416163477769,0.537948730154144
"35",-0.0622786559776756,4.84597029939238,0.775199533740384
"36",-0.343506759582448,3.51165378483091,0.181308437300507
"37",-0.258198089777785,4.22956919393449,0.327380584784999
"38",0.110218877621363,3.22730226119316,0.676332684792454
"39",-0.479891839923738,4.82723924099698,0.0356830660190326
"40",-0.118603998801363,5.01468713181812,0.552164444384588
"41",0.0138441783707982,3.50754224612883,1
"42",1.30990412976333,3.62271687457972,0.00118430185507148
"43",0.407100121521071,5.1615002213036,0.0411808895658369
"44",-0.0823476828738024,4.21322341076985,0.733827075679977
"45",-0.211460106312622,3.63091031395169,0.426626774273269
"46",0.253711713369239,4.30515742628477,0.225901548293411
"47",-0.0759860342743256,3.41191573990888,0.83091991876307
"48",-0.0334998330900975,3.1778062687606,0.923498150619615
"49",0.490414054576448,3.48786930088069,0.0268977336184541
"50",-1.24106113245317,6.90446240585457,0.607300256353118
"51",-0.376712298461281,4.27062364082825,0.222392786408324
"52",0.275880805244989,5.01853265755962,0.15251622526831
"53",0.501549088663059,5.47609980395033,0.00707697959922203
"54",0.26662953079644,3.66649104721086,0.219349821105736
"55",-0.119641266629836,5.0208861120688,0.56675670436029
"56",0.29197025875139,6.3931244468824,0.136392363438334
"57",0.0596141890014356,3.87659682238078,0.857188943538265
"58",-0.39271958152052,4.58884779152041,0.0919493203785464
"59",-0.00311202754217396,4.21795906165307,1
"60",-0.0248263518194895,4.28052046397136,0.897151649330391
"61",-0.126569200453283,4.64336691743719,0.543288329774656
"62",0.102159360825851,3.45608279657786,0.774911852024679
"63",0.293753858612487,4.2366876249438,0.185214227620544
"64",-0.231773042849644,3.82811266068882,0.613506783176064
"65",0.05096246574066,4.81917209020409,0.807797858344963
"66",0.0484664436324088,4.16093385283772,0.846833304664225
"67",0.159934292571639,4.6313832438492,0.507829430306186
"68",0.128239192682867,4.55611590867325,0.597500744865968
"69",0.227728975164978,3.19137710819726,0.455740268843009
"70",-0.250496972225498,4.53598394457769,0.286083452698973
"71",-0.335156438397995,4.87769052105324,0.138405313294599
"72",0.440755131369604,7.2595414600346,0.0134234101157297
"73",-0.307617327786221,5.3814712685035,0.170712988998983
"74",0.427675037468032,3.14018488492158,0.11751744742201
"75",-0.445853049872267,3.87486110089638,0.0971407258193887
"76",0.0304252256175812,5.0192481520043,0.88703862520511
"77",0.000977560594766148,3.96674690562047,1
"78",0.0642766418288592,6.29312430356802,0.780682258703517
"79",0.232335635764835,3.56892337557235,0.482181381903774
"80",0.164604353831978,3.13138071680471,0.572850633138643
"81",-0.358657451623918,5.1725099495449,0.102518260048888
"82",-0.160679032206236,3.64707466836542,0.531027155061057
"83",-0.170238134131154,5.09437948786306,0.40211070594892
"84",0.486994107457089,3.69360355062894,0.0568143753648561
"85",-0.205651257613023,3.11312353967878,0.526311058788938
"86",0.594645389054451,3.27333368034999,0.0583843565987722
"87",0.282763355443837,3.48159436213014,0.326988028402514
"88",-0.374472595440755,7.67246903099537,0.102040303430344
"89",0.144612299119436,3.03867996915947,0.68431124538829
"90",0.0723414327268078,3.95130240523785,0.784520375037422
"91",0.333506212699322,3.2508291791468,0.329814162971349
"92",0.188629460259488,4.10264185146957,0.59828319384997
"93",-0.145153477301789,5.67370047392625,0.455859829592062
"94",-0.950145025353202,3.30933710977784,0.0179479116309513
"95",-0.550013574738142,6.60524576452532,0.0413503542007396
"96",0.794612142517118,3.19832025196863,0.00210691319301215
"97",-0.355845547672944,3.89376047280027,0.373372034005491
"98",-2.18820634709036,3.08397985250526,0.000931682436849641
"99",-1.03414079462835,4.79373749821593,0.104086945742339
"100",0.0651138760544416,3.52604204287908,0.841992650186635
"101",0.252278052313656,3.22167446311242,0.549333915093401
"102",0.441628160103338,4.32990284560128,0.0756565829425657
"103",-0.106470126314758,9.20354957930847,0.587041550746614
"104",-0.183843963953692,4.22090508500977,0.487350969865276
"105",-0.190204285674144,3.59623345224149,0.423819627783167
"106",-0.0134485542615,4.2895305444584,0.95374409320087
"107",-0.274819539270725,8.71172248317774,0.166244459565814
"108",1.53063703242257,3.59424275945984,0.000758128251884039
"109",0.635468207901966,4.36126387115862,0.0360019764119272
"110",-0.625042993853514,3.32966654613349,0.0633739190177999
"111",0.0710262156512893,3.36236179027601,0.911512562404549
"112",-0.343076939406402,4.14667359990405,0.179738853117592
"113",-0.0725823314715997,5.51932006508628,0.722406563623562
"114",-0.0202456530290558,5.50794634703043,0.927737084929485
"115",-0.227653689364522,3.564913073773,0.362680453033538
"116",0.0498900596911154,3.82092236567484,0.870930576096311
"117",0.112286415038176,3.19868466878077,0.670722326782891
"118",-0.0870097187913631,4.45628878370591,0.750221782778279
"119",8.22256798871819,5.64155611725398,0.0564993556522426
"120",0.0949838014888884,3.30142645718849,0.718079730101949
"121",0.209317969923907,3.50546901965942,0.383603047597518
"122",-0.449913979333099,3.70442786926087,0.124666861703241
"123",0.112803190118253,3.51356015059813,0.73396642535112
"124",-0.555572051407103,4.94946254533275,0.034807227788998
"125",-0.159704287623517,5.41990901437814,0.394305164005992
"126",0.360026058880353,3.34129541128093,0.223988822632599
"127",-0.0682597248962041,3.92383504549022,0.768879112166401
"128",-0.426103832153922,3.70992417304519,0.234766554971976
"129",-0.0495733316841863,3.9721314792507,0.847793124077555
"130",-0.511682973190272,6.94140379503995,0.0228565763000064
"131",0.0658734242913423,4.37258044067524,0.777043195496015
"132",0.100736496274165,6.9496446468043,0.664963808756885
"133",0.0206092479599549,4.00527715738069,0.95867656623086
"134",-0.464301828366334,3.1804121800748,0.122979943641996
"135",-0.165230968388001,5.31030109750001,0.420133332834359
"136",0.21806139202845,3.59476943594564,0.357648690280322
"137",-0.407251627646868,5.14180099827606,0.0829902987044574
"138",0.0618933650603402,4.1163435962886,0.856734618154772
"139",-0.0760200621398119,4.79863381138398,0.755751004438886
"140",-0.343391788208929,6.69585747413965,0.120317403269172
"141",-0.0215568497321991,4.6301696132921,0.934496509590942
"142",0.204322519456326,3.19196580687228,0.491350920314053
"143",-0.159449132069236,3.76980806646183,0.585321208414888
"144",-0.0032621142155613,4.28263070219167,1
"145",1.06473948898798,3.2038077530781,0.0207437400749418
"146",-0.0309780871024015,4.4297891918356,0.918050242028323
"147",-0.233968686582801,5.41334503626055,0.237877291498525
"148",0.163463618281665,4.11685650038634,0.409778665694756
"149",-0.705940542578981,6.51584321844109,0.0770474376866725
"150",0.180177036241076,4.59727844498632,0.466583295221978
"151",0.275047656816827,3.65286398352106,0.272234132843317
"152",0.0344035915210084,5.93924826098215,0.892046359309516
"153",0.260819683885256,4.05462138127429,0.328252723812613
"154",-0.195011999266127,5.71681579269764,0.324056694654969
"155",-0.116833351373929,3.25824492836645,0.664060234150717
"156",-0.585754748642148,3.68932132410471,0.0302165197051039
"157",0.233576746055396,4.85335667951137,0.243108196322004
"158",-0.174417748356967,5.37473749164802,0.400384974666116
"159",0.294578038090257,4.08508198795841,0.168613385534766
"160",-0.290584617226821,4.30036476217157,0.195341823107438
"161",-0.42983030231795,3.32120337128798,0.10669987621397
"162",0.089548433830445,3.94428164359116,0.771455656111978
"163",-0.376467139738388,5.40194030248491,0.152122951364848
"164",-0.442529655066839,3.22214328572533,0.185332333560593
"165",0.153600232907893,3.98092248330158,0.749618584448711
"166",-0.0329123389395301,5.15897674447763,0.893854784043174
"167",-0.0360740795183362,6.18489761854188,0.841066693910216
"168",5.48840731706735,3.37970341047676,0.0864804978335177
"169",0.13658534215673,6.62771877200144,0.424772708746743
"170",-0.414878749060395,5.95626101621839,0.0596531260141247
"171",-0.336473307264358,3.56887875809403,0.223429412756392
"172",0.761937718290193,3.3287176416454,0.0234784410194253
"173",0.043530617750369,4.1673933082278,0.856316038175463
"174",0.00805415485644791,4.97632405463854,0.982194109562903
"175",-0.149206541170936,3.84233084133664,0.47997288313028
"176",-0.542181713433363,4.52960766194133,0.0406453782259594
"177",1.35462973396566,7.47461905248496,0.056673786295934
"178",0.138500685447706,4.47795773449949,0.61812108435771
"179",-0.248640524133333,3.64318172641822,0.33951714608851
"180",-0.392408451790258,3.70459372221411,0.226520945282907
"181",0.217369768728471,3.47320257525361,0.345383376376156
"182",0.0636140117495702,7.94976248710803,0.741177857502079
"183",-0.366207884817605,4.08844332279047,0.165046420476461
"184",-0.209034057930098,5.2216311694818,0.346448216256455
"185",-0.0908307876551343,4.49551175951731,0.698503409831741
"186",0.114529930761832,4.03624135524431,0.674168256330636
"187",-0.579201712853028,3.73735394602616,0.0565077465853005
"188",0.0634913211775346,3.69859471472359,0.880030336404987
"189",0.328705460244742,4.48411756408592,0.23335172508994
"190",-0.0959594686018682,3.7440943208578,0.69462436494673
"191",-0.567499964037664,11.631204654373,0.148005601026289
"192",0.0866284102558558,4.57379193459694,0.763502100049021
"193",-0.225860463244228,6.03494643655354,0.329232568039672
"194",-0.107599156576117,4.23000830532175,0.747424143422556
"195",0.191554094653896,3.69545996182581,0.416650603984208
"196",0.503275568519825,3.40059791604435,0.0860776176608143
"197",-0.0630936143367229,6.35373581410914,0.742029255202049
"198",-0.175840304954616,4.60919434651264,0.480939350530602
"199",0.178156018668959,5.61956823030931,0.495473464758816
"200",-0.125466724363394,4.88986889558402,0.567074365726223
"201",-0.586820073121798,5.9356759120852,0.140895912141005
"202",0.410347655876226,4.55673325272355,0.0588652855717129
"203",0.645172991468071,4.29211102527687,0.0470610817140793
"204",1.06892530914102,3.60959492338295,0.0262181418530019
"205",-0.740584634227373,5.68149714583823,0.0194915530033794
"206",0.0859767224773683,3.46145643195179,0.775573883962011
"207",0.427670313236602,4.08226210176859,0.0915373972250589
"208",0.200142707138622,4.87399130222947,0.476611965902407
"209",-0.0290600617647376,4.78892939602879,0.906698077223012
"210",0.0705537571124963,4.26862045695417,0.784017984946329
"211",-0.106098503471048,4.13400349351462,0.622974670593871
"212",0.0909815787872606,4.70816560591317,0.699909271451227
"213",-0.230615119665421,6.89751962856194,0.306759065268092
"214",-0.236552427826482,4.15497608832551,0.331164110451632
"215",-3.00814075890801,7.11960614692195,1.57454797259286e-08
"216",0.0861238920440243,3.39688103313834,0.711186120054657
"217",-0.316005716067167,3.84098936585047,0.166090696677522
"218",-0.445180550234329,4.21590043884806,0.0617863263634458
"219",-0.115269773696668,3.62132493561135,0.66169110035687
"220",-0.305771031317761,5.82747334432716,0.159758802538489
"221",-0.429756353706869,4.27946949781773,0.11152267625522
"222",0.248256701994795,3.41064527214584,0.326471680236379
"223",0.174708897255408,4.63675859682714,0.409545798299973
"224",-0.266739846698542,4.79513269526015,0.317632596224549
"225",0.0934804503213115,3.72065361637146,0.720163812034696
"226",-0.350640532055332,3.04239539210332,0.302666210220727
"227",-1.50915861940894,3.77830816069056,0.000494957765113387
"228",0.201354766076151,4.31063526835326,0.374584172166937
"229",-0.419741268556324,3.80885214212124,0.104949161759624
"230",-0.132537900382611,3.35813899344923,0.658922968195778
"231",-0.117173119340402,4.09638325875724,0.719682626171114
"232",0.199118529157018,6.82044287481535,0.29521597780641
"233",-0.013814581985363,4.68091238048731,0.938554454982974
"234",0.93578471768238,3.85622355954002,0.00154220590507302
"235",0.302834939105477,6.83795114535738,0.218813157949583
"236",-0.0388161682276964,3.42360249470619,0.891619680007816
"237",1.64677746797437,4.33723614870371,0.59423431481539
"238",-0.373117078234876,3.85449516524363,0.118435539627512
"239",-0.117275518406029,6.44951755067552,0.509810729856172
"240",-0.432572586186275,3.17288069801592,0.221167626046814
"241",-1.65228021155552,6.74739061844417,0.519112815436371
"242",-0.495982583858678,4.3174076363019,0.0737956810464684
"243",-0.445139267582145,6.14504643851013,0.0380487164561141
"244",-0.609453183523016,3.2175377341335,0.0956673767474471
"245",-0.0250893432071524,3.56483275363134,0.933739969845268
"246",0.00283420193097196,7.11103188813976,1
"247",0.221727310053282,3.6593188241375,0.387601219350413
"248",0.569163910488218,4.33992484632765,0.0315267496301497
"249",0.221924179500725,4.19221893457071,0.422332628175316
"250",0.431912540850094,3.81010344651827,0.0921173595244676
"251",0.791089666598459,3.25183129703731,0.0032384214677715
"252",0.608178902196494,6.51718352838496,0.0452008630640654
"253",-0.274120144129854,3.74889859357532,0.287901068972973
"254",-0.134878388725361,6.30430527818031,0.488847977557189
"255",-0.79797106610849,4.54998260641913,0.0076614940171222
"256",-0.233706730423033,3.97352996554533,0.294680970995858
"257",-0.124378103721947,4.0911106534927,0.590856473606325
"258",-0.478187944847892,6.36930856695055,0.132002963620349
"259",-0.834977838856249,7.37782585428233,0.025067419773177
"260",-0.271632915568786,4.92885574819578,0.181907107318762
"261",0.914750701951799,5.99480894564271,0.000309588015464967
"262",-0.223704425030477,4.65809806836777,0.329158601080048
"263",-0.0525896349890997,4.03870856875314,0.852968800917779
"264",-0.022742150241869,3.32762758790505,0.940724735549974
"265",-0.257510091632282,3.61399045721324,0.431745780434068
"266",0.803225889841145,4.46963992318154,0.0126154584880392
"267",-0.0793484359742458,5.39164111022855,0.685816005214686
"268",0.304251835166363,3.14346108380966,0.311187474190465
"269",0.164051218034417,3.5915564743424,0.564355165138977
"270",0.0863261473126554,3.47210959204619,0.744559342994041
"271",0.165382555949269,8.16107735377326,0.477205825420774
"272",-0.0368296677389536,3.91237930785133,0.909505650093827
"273",-0.289946992979241,5.95030243981382,0.25121105209912
"274",-1.31100640387375,4.44260274671453,6.78787178287921e-05
"275",-0.178455154373335,5.89728360672243,0.402037442079897
"276",-0.0783390738678076,4.09814120323239,0.723281863581738
"277",-0.225370488373303,3.07320925660122,0.415582358201064
"278",-0.119794586102529,3.4537383972904,0.681829047999075
"279",-0.57395186608939,7.89064962488491,0.0379093539258466
"280",0.000841068265913983,3.76786947216548,1
"281",-0.019344025149174,3.81692921823536,0.959561300384849
"282",0.182400641931954,4.58188196668125,0.424374028588314
"283",0.384171893480056,4.57225041571089,0.0671781401574522
"284",-0.792978547536633,3.74644276822151,0.0192628245675596
"285",0.350007659073596,3.98412941465016,0.278689384823827
"286",-0.655424932415761,3.70867067647978,0.27424429707394
"287",0.366712053183615,3.8950097396756,0.14343865427339
"288",-1.77164160446478,4.06895849576358,0.285961185291454
"289",-0.00170492313242888,3.97025271166678,1
"290",-0.0302216453800368,4.52803310483285,0.927589769486546
"291",0.321444859983991,4.9037302780212,0.350653518164624
"292",0.0611484651949262,4.92526521869009,0.777829114088728
"293",0.0721838926914113,3.19277546019847,0.885103643747718
"294",-0.120978275993573,3.94655910080285,0.591792281057794
"295",-0.119469213944871,3.60736652108108,0.624214651875704
"296",-0.158408957879518,6.64510725178092,0.464366859967551
"297",-0.070913731202389,7.42116883447197,0.732828942273704
"298",-0.96720296815138,3.63234240994408,0.00720759054446099
"299",0.386648424955343,5.45278136930217,0.0457871896821542
"300",0.158001039124927,5.30129635485018,0.41998627169725
"301",0.844156223466189,4.04257454587046,0.00168489191657692
"302",-0.306157428714953,3.81945559216827,0.207226741353435
"303",1.56848096300485,3.10127748345222,0.000365725158386832
"304",0.111030529671331,4.22495265193692,0.655316171213211
"305",-0.00103988848657647,3.13243863810527,1
"306",0.293163711049495,3.15286707699562,0.326652738848375
"307",-0.474922547327144,5.11792630483636,0.248213627101858
"308",-0.276197949471504,5.51873473086185,0.204844275395601
"309",0.035272537217245,3.40581591092388,0.95717115510318
"310",-0.0233722824104068,4.36660923152232,0.92938240637484
"311",-0.0014779343470596,3.11648454146164,1
"312",0.241160336325908,6.08971899964286,0.266198589925237
"313",0.0518470567459588,4.01646390479022,0.880076018892517
"314",0.794478569225477,3.27249038572043,0.00309887754571138
"315",-0.600813924714279,3.97857688786231,0.0396633503254914
"316",0.0927519735310489,4.10501141313051,0.751820800503729
"317",-0.557205424093848,3.25725802398101,0.0436343146351879
"318",0.385501809233683,4.078469045132,0.0498710870377965
"319",-8.52829447013633,5.39543675878256,0.0140817047726884
