"","x"
"1",0.473153522858276
"2",0.0510165503692645
"3",1
"4",0.25833564852063
"5",0.0587023812845553
"6",0.473126268360346
"7",0.277985466666094
"8",0.7088150154292
"9",0.146598205165965
"10",0.839979187927053
"11",0.882351932507727
"12",0.777174473225419
"13",0.796914965004453
"14",0.111513778093498
"15",0.85013433135187
"16",0.851817622251007
"17",0.294535509196225
"18",0.472817075716193
"19",0.186019075828167
"20",0.804021867713966
"21",0.74009537885794
"22",0.022327248513594
"23",0.654446838229746
"24",0.232036082142355
"25",0.704652346894794
"26",0.625623846377978
"27",0.377252962150125
"28",0.974511659143393
"29",0.42111008899304
"30",0.564905951567434
"31",0.251925407360728
"32",0.908500219225456
"33",0.0355948552401548
"34",0.981760926010247
"35",0.834101351720632
"36",0.475747638475253
"37",0.793344592910159
"38",0.945034638781737
"39",0.7376484133457
"40",1
"41",0.675627539153406
"42",0.100291926938813
"43",0.796398716880158
"44",0.763386344704051
"45",0.2691148900178
"46",0.725656844418989
"47",0.625338606696166
"48",0.850034450649174
"49",0.983793851098936
"50",0.210115459095099
"51",0.00290139605493225
"52",0.157129943844588
"53",0.3729795284023
"54",0.437932380516383
"55",0.21427594361671
"56",0.314373483479656
"57",0.732237851310793
"58",0.254160650915235
"59",0.840985166782041
"60",0.947688435858717
"61",0.968413003799815
"62",0.722042463203411
"63",0.279253002898504
"64",0.159536000917161
"65",1
"66",0.432508658537263
"67",0.471783500129658
"68",0.390304101310758
"69",0.554142366172873
"70",0.174774988211964
"71",0.685435453457955
"72",0.368479488179764
"73",0.597414969554125
"74",0.648706958970807
"75",0.742103314588939
"76",0.560605612696594
"77",0.85212412110717
"78",0.637585162419141
"79",0.466826986523043
"80",0.493866049647797
"81",0.389412011621982
"82",0.99048188602197
"83",0.635648475913577
"84",0.332705359411431
"85",0.300854848602058
"86",0.327947802591843
"87",0.111290987164293
"88",0.624079752672456
"89",0.0930802991995664
"90",0.717223211322324
"91",0.241182883550785
"92",0.437333440076528
"93",0.457385672059824
"94",0.854607735574368
"95",0.916168790972509
"96",0.64167891944968
"97",0.489050288746495
"98",0.00947858619990304
"99",0.0331605075202119
"100",0.986863912904667
"101",0.539035341648366
"102",0.797236026921676
"103",0.433824932484592
"104",0.96312721711797
"105",0.92264085707368
"106",0.861040500714941
"107",0.766841716639042
"108",0.396936827277213
"109",0.0387591148387048
"110",0.230193627311509
"111",1
"112",0.113332564644356
"113",0.792803569721929
"114",0.548649494234863
"115",0.578957831769322
"116",0.342214196047277
"117",0.491382910280506
"118",0.978994096250729
"119",0.253254949163611
"120",0.911920960270912
"121",0.952892533543181
"122",0.102707284806945
"123",0.749350544174272
"124",0.233955684086994
"125",0.345729473214514
"126",0.336499356035087
"127",1
"128",0.660863429967196
"129",0.0406469853208853
"130",0.159434790884395
"131",0.6552227140885
"132",0.80458709362835
"133",0.86529290471985
"134",0.123075652813583
"135",0.568864891530549
"136",0.936762221558326
"137",0.462171610716299
"138",0.509253363201389
"139",0.879296563057832
"140",0.103838834834789
"141",0.551722190651753
"142",0.876102245941074
"143",0.610864807931167
"144",0.70334123844469
"145",0.926740631323286
"146",0.937526293555183
"147",0.541643834861483
"148",0.359970901656541
"149",0.774270386805573
"150",0.877295468578657
"151",0.0754584654129818
"152",0.603498886702562
"153",0.629922131887622
"154",0.356124186022405
"155",0.694084510764105
"156",0.741771042023008
"157",0.519713493981769
"158",0.574859606591876
"159",0.401658877775511
"160",0.171995312466826
"161",0.98485450395091
"162",0.115271778584169
"163",0.0300392449107391
"164",0.403507263336839
"165",0.367642239412862
"166",0.642564342346057
"167",0.354416664149039
"168",0.281169316878527
"169",0.85565023169788
"170",0.539407661137027
"171",0.800032427372963
"172",0.99974581217659
"173",0.593355679486289
"174",1
"175",0.769870399618947
"176",0.469311401373603
"177",0.404270395948162
"178",0.653763298119984
"179",0.847942802881588
"180",0.64269097650952
"181",0.926478451334536
"182",0.23431237939028
"183",0.888745552082388
"184",0.425755716094349
"185",0.345652206935214
"186",0.270794664646964
"187",0.439487575856889
"188",0.713328724671379
"189",0.942761535582115
"190",0.412191832097169
"191",0.0156265645504231
"192",0.610668595169507
"193",0.465707806170001
"194",0.562063239256778
"195",0.859825839149507
"196",0.414688874284684
"197",0.628585590197606
"198",0.69917819524718
"199",0.530840704427812
"200",0.799543638047714
"201",0.0244713847625581
"202",0.220724601676847
"203",0.400128208834455
"204",0.532660188372961
"205",0.122011519246635
"206",0.842632195978574
"207",0.2583109183511
"208",0.479262929417041
"209",0.597834375680686
"210",0.726116629267861
"211",0.566095847791634
"212",0.61993558524894
"213",0.758169080997633
"214",0.817654518357574
"215",0.851687161440879
"216",0.982237436857065
"217",0.775043129370835
"218",0.210155030149395
"219",0.666730029307966
"220",0.863285133070409
"221",0.578946940833768
"222",0.689495110804169
"223",0.81692198741501
"224",0.124696235614798
"225",0.721148176034307
"226",0.704462798678853
"227",0.661234009619804
"228",0.314439522614582
"229",0.872157844654083
"230",0.428042560089189
"231",0.69712346629849
"232",0.699162887146027
"233",0.457822506135849
"234",0.844624795601425
"235",0.184056086824754
"236",0.433107644450667
"237",0.578669607084913
"238",0.422710521986612
"239",0.600185570266778
"240",0.898996221414504
"241",0.254414493365011
"242",0.344526299812738
"243",0.783283608527588
"244",0.311768163751639
"245",0.953587789629856
"246",0.46662704908773
"247",0.780454669355405
"248",0.79993523626884
"249",0.847748327254382
"250",0.0685503144065981
"251",0.259804271752848
"252",0.510809831951645
"253",0.782501646888065
"254",0.826292378121159
"255",0.878547221277609
"256",0.760430793118051
"257",1
"258",0.268348745177764
