"","x"
"1",0.331084904571556
"2",0.00298815589835126
"3",0.940842053828695
"4",0.189906438522206
"5",0.0187146497005182
"6",0.358483261622348
"7",0.076905464208064
"8",0.513422178092979
"9",0.02729818810389
"10",0.726224626128194
"11",0.801459178900682
"12",0.678073915145354
"13",0.675269346326454
"14",0.0579146596200452
"15",0.737542815952581
"16",0.8083537048195
"17",0.115345080295022
"18",0.226296443209768
"19",0.113094559436971
"20",0.756933675625489
"21",0.714145837784675
"22",0.00368264161732445
"23",0.594099443916003
"24",0.165890077602023
"25",0.417465328265726
"26",0.469311375513772
"27",0.228388911341806
"28",0.970416214675637
"29",0.275568286339908
"30",0.368416240735581
"31",0.0709138978328752
"32",0.89205792047487
"33",0.0128152453104518
"34",1
"35",0.76538427778569
"36",0.430045336076961
"37",0.689177866914105
"38",0.945117137962537
"39",0.599214176036138
"40",0.970085831139465
"41",0.593827585567117
"42",0.0787086377332877
"43",0.648174208570612
"44",0.607896469838405
"45",0.198278261277031
"46",0.576928598910217
"47",0.568481921720469
"48",0.839628436579235
"49",0.98869829054931
"50",0.0858909156899424
"51",0.000233680069618813
"52",0.0127308866936185
"53",0.12038410086338
"54",0.354714423960718
"55",0.0296220649964214
"56",0.068179607367758
"57",0.761819404389288
"58",0.0744906093501846
"59",0.708138407107328
"60",1
"61",0.992867508498118
"62",0.676811032961146
"63",0.143041553980548
"64",0.138540087065691
"65",0.948385414402462
"66",0.222254976388667
"67",0.223746306647999
"68",0.1412673559647
"69",0.469945367851292
"70",0.0312166717429283
"71",0.554182039725765
"72",0.0995289872579402
"73",0.380723996660187
"74",0.632669344185201
"75",0.697424035928184
"76",0.286501391292792
"77",0.823751663284448
"78",0.479282544337237
"79",0.344542046525768
"80",0.473753433304467
"81",0.146986794715783
"82",0.977353395014967
"83",0.423321178450129
"84",0.140709828261104
"85",0.263729043044947
"86",0.235271101083516
"87",0.05349115594754
"88",0.557317968140494
"89",0.0267395239712528
"90",0.598026608763673
"91",0.0709013754625874
"92",0.343205217337552
"93",0.118618941806197
"94",0.826631044419985
"95",0.882309135270216
"96",0.595732408680443
"97",0.4403575127807
"98",0.00100221294301979
"99",0.0392742903465335
"100",0.976574494573258
"101",0.435169876869282
"102",0.602095999079935
"103",0.278966908139586
"104",0.939639451175445
"105",0.919218736992342
"106",0.788965162089068
"107",0.691428427276702
"108",0.372246416266749
"109",0.00654292065051773
"110",0.155434519617108
"111",1
"112",0.0468297742706218
"113",0.673702261521898
"114",0.218067336560807
"115",0.531859708647543
"116",0.260684264811951
"117",0.438144758466152
"118",0.948908217883401
"119",0.0182853213310698
"120",0.908180273193213
"121",0.95386483284337
"122",0.027258490144704
"123",0.735526681675012
"124",0.0455276801657494
"125",0.080178367293736
"126",0.242275088603465
"127",1
"128",0.606089228278924
"129",0.00522890442700801
"130",0.014404850547102
"131",0.499897981435875
"132",0.726493002861689
"133",0.760462919015287
"134",0.0736978748037861
"135",0.344104771776015
"136",0.911707846682138
"137",0.331559577893591
"138",0.333334831301107
"139",0.784702150414472
"140",0.0407028057317162
"141",0.359300389824253
"142",0.862631241975733
"143",0.500750266555042
"144",0.622019059242938
"145",0.917668430518049
"146",0.890609926757021
"147",0.314457942297065
"148",0.27599646398754
"149",0.75012084453402
"150",0.748530601876443
"151",0.0194136472255218
