"","x"
"1",0.519037262119617
"2",0.022215787518298
"3",1
"4",0.254528346194658
"5",0.0287518134436776
"6",0.416534881956912
"7",0.265344805301156
"8",0.663290209871411
"9",0.108620425514892
"10",0.867765605531492
"11",0.873656874553808
"12",0.78536484054427
"13",0.76937202450922
"14",0.0112001060483177
"15",0.850267938246429
"16",0.90765680542405
"17",0.257763734339623
"18",0.419573277514691
"19",0.139853265236095
"20",0.865190715203438
"21",0.66962015736952
"22",0.00109959431356048
"23",0.71252144693373
"24",0.0622750583327761
"25",0.714485418376697
"26",0.607926181142024
"27",0.382149423784901
"28",0.9748307597591
"29",0.390515348753376
"30",0.5029629948761
"31",0.287294341883321
"32",0.964581104433079
"33",0.0389471271737841
"34",0.970465037918082
"35",0.832552496410138
"36",0.52458874383237
"37",0.815453179282387
"38",0.930519356226798
"39",0.712755653631062
"40",1
"41",0.667744937700562
"42",0.00466867523298813
"43",0.737605379125729
"44",0.658315412614893
"45",0.339943925694837
"46",0.712077613065346
"47",0.649065678353769
"48",0.861011509363474
"49",0.949788271251415
"50",4.17845071292478e-55
"51",5.98167161680575e-06
"52",0.165754409413727
"53",0.371141137693867
"54",0.498721300539408
"55",0.223445373250104
"56",0.289011548717478
"57",0.83866711672872
"58",0.25167011428281
"59",0.778927003463265
"60",0.969367670580141
"61",0.964214810927278
"62",0.713750491597753
"63",0.334863346475735
"64",0.0116282679825127
"65",0.987762250756089
"66",0.384699513714041
"67",0.432311842000605
"68",0.360033816216131
"69",0.500657103585189
"70",0.187674087808115
"71",0.657510843109905
"72",0.370133708655988
"73",0.554216191431056
"74",0.726650381558588
"75",0.816491382594322
"76",0.554826538779671
"77",0.851859119227486
"78",0.564899319655871
"79",0.448334097928497
"80",0.570002058308881
"81",0.390095893766145
"82",0.998291138827189
"83",0.667205243762894
"84",0.260109125078046
"85",0.314253999728552
"86",0.333361281676797
"87",0.0847098611039622
"88",0.527590945695236
"89",0.0541586132119775
"90",0.645402729261347
"91",0.133501398786525
"92",0.267494275554921
"93",0.461229700896365
"94",0.85877191433839
"95",0.894631933189594
"96",0.703789960010757
"97",0.3095954357775
"98",0.000723440476292938
"99",2.50541424406809e-06
"100",0.976107964434352
"101",0.503066084590804
"102",0.705243325919911
"103",0.360293035082857
"104",0.974402801390726
"105",0.888041158394337
"106",0.881147480116446
"107",0.731802158927447
"108",0.216220422728295
"109",0.00209660126143033
"110",0.159308331488704
"111",1
"112",0.160226594667678
"113",0.802691853964385
"114",0.548078894100047
"115",0.575415097059865
"116",0.356869598526356
"117",0.471908044636991
"118",0.926273609306094
"119",1.15618087684315e-57
"120",0.941993011590212
"121",0.94406984370146
"122",0.0722098471901432
"123",0.705800877757426
"124",0.221310434540755
"125",0.36221332556293
"126",0.322545990420618
"127",1
"128",0.557626134331029
"129",0.0284218198562583
"130",0.152062736811676
"131",0.683290550330979
"132",0.779183503519846
"133",0.825344111510326
"134",0.14438303253838
"135",0.569912449878417
"136",0.890715654531009
"137",0.387119903439978
"138",0.516083642412499
"139",0.815916916508232
"140",0.0587431910554199
"141",0.563518576727934
"142",0.895149579485298
"143",0.548292388698928
"144",0.719704972181501
"145",0.926032404167915
"146",0.910972764637175
"147",0.542491002861311
"148",0.418899618407702
"149",0.756192303079195
"150",0.799781855692345
"151",0.0492459361983779
"152",0.569368916849582
"153",0.68153813652494
"154",0.363088663922179
"155",0.755765749622104
"156",0.835834926525324
"157",0.499509480716757
"158",0.524107370126147
"159",0.406151022224855
"160",0.165432145647899
"161",0.995330667131477
"162",0.0764057116859653
"163",0.00195762658404541
"164",0.380130028950931
"165",0.0743714039422861
"166",0.466456354871666
"167",0.378950736358289
"168",2.18351340363648e-17
"169",0.831787572425482
"170",0.554524207021301
"171",0.793168087382212
"172",1
"173",0.622238167929834
"174",1
"175",0.774796404453473
"176",0.487852492266284
"177",0.00082140506287167
"178",0.579075309966612
"179",0.864629701798315
"180",0.652473213751675
"181",0.864427740612739
"182",0.150340859058235
"183",0.926894308428712
"184",0.375774032637421
"185",0.305109156836392
"186",0.250647625776996
"187",0.398963201252716
"188",0.742517339716709
"189",0.935660385500506
"190",0.392430033956404
"191",5.56437433106454e-09
"192",0.556224034285151
"193",0.435093781954121
"194",0.478097371246896
"195",0.913381893476467
"196",0.352759420526776
"197",0.648381335475674
"198",0.709885535422222
"199",0.34168173244354
"200",0.78380892009221
"201",4.09874479455187e-06
"202",0.137727843518561
"203",0.239762025425516
"204",0.147957913406595
"205",0.0225497736752682
"206",0.864178811368625
"207",0.173677522498523
"208",0.337095426756434
"209",0.556866318110087
"210",0.707406453890567
"211",0.531844230836613
"212",0.5415727891411
"213",0.743154728603381
"214",0.799284860380819
"215",0.736266434963499
"216",1
"217",0.827865185732262
"218",0.122057701146106
"219",0.74421244662163
"220",0.84664146856354
"221",0.5160232589674
"222",0.660728972828279
"223",0.813636518799186
"224",0.0647943057801407
"225",0.719425965713049
"226",0.719844736321702
"227",0.560051483089251
"228",0.316634277985124
"229",0.960220689071961
"230",0.513666663606778
"231",0.624257391077793
"232",0.742361135948211
"233",0.382498523117007
"234",0.799284860380819
"235",0.0435619789275617
"236",0.410736570013893
"237",0.00349711272226777
"238",0.384865754510764
"239",0.606250670422323
"240",0.902250808223997
"241",6.48678690101547e-50
"242",0.26393668135925
"243",0.756614287388175
"244",0.234244141515895
"245",0.94406984370146
"246",0.344368207876724
"247",0.799493670544037
"248",0.778977947216001
"249",0.835658917208526
"250",0.0390467770535107
"251",0.296345368164581
"252",0.275353962151972
"253",0.740733618531826
"254",0.806390218098561
"255",0.932570035254562
"256",0.8007607285792
"257",0.980254029202239
"258",0.0660067060594737
"259",0.927739439823645
"260",0.834369554991577
"261",0.129934334618999
"262",0.792445350804851
"263",1
"264",0.994327468374544
"265",0.466170623021224
"266",0.00661501871561713
"267",0.855931386888552
"268",0.890212304087321
"269",0.78696802158868
"270",0.664306537113875
"271",0.752867681764537
"272",0.865217013673919
"273",0.81979547341109
"274",0.00302722635131527
"275",0.4329889493908
"276",0.998599425452943
"277",0.858045850240161
"278",0.781773205618564
"279",0.000877426550835355
"280",0.546485200117192
"281",0.580609597615369
"282",0.941420647417906
"283",0.813332311341728
"284",0.0961821918504826
"285",0.328540745773408
"286",0.262780105950059
"287",0.329666832712655
"288",0.00067626616361137
"289",0.723289372694622
"290",0.816829253924609
"291",0.740730845350966
"292",0.999739491657922
"293",0.933772773872945
"294",0.9507692335592
"295",0.999677524425974
"296",0.97227528029415
"297",0.409352939773545
"298",0.0077229976213128
"299",0.839940179881037
"300",0.561867186138324
"301",0.20824793002903
"302",0.889443507516271
"303",0.852609085663178
"304",0.556953217553104
"305",0.821469271062938
"306",0.933772773872945
"307",0.454168765341481
"308",0.914733895580441
"309",0.486364015027049
"310",0.979462348603019
"311",0.255900080881579
"312",0.441060074761385
"313",1
"314",0.143354997838045
"315",0.707145153124504
"316",0.615235064668586
"317",0.835169439498793
"318",0.725488965740274
"319",1.79760141553227e-134
"320",0.253062963144866
"321",0.400923776557552
"322",0.69212151320432
"323",0.645514445881996
"324",0.00663144085369351
"325",0.978560062139619
"326",0.695468928068626
"327",0.811678914096929
"328",0.761580893000355
"329",0.789952809036839
"330",0.396797268133103
"331",0.357914783300085
"332",0.836614572489704
"333",0.21648437324069
"334",0.280454348922134
"335",0.197441676061949
"336",1
"337",1
"338",0.977983163962011
"339",0.334144104846629
"340",0.393497295664523
"341",0.0155503381931811
"342",0.817755968681369
"343",1
"344",0.88825193010663
"345",0.859010237611012
"346",0.000177588872299904
"347",0.317249092152885
"348",1
"349",0.977426824109464
"350",0.934376452347565
"351",0.488773370454145
"352",0.99137167999399
"353",0.798701954511383
"354",0.0591949135360947
"355",0.268003747558934
"356",0.943083726526553
"357",0.380910475197022
"358",0.766401972828684
"359",0.0133185039887326
"360",0.0135511543018701
"361",0.229530097155844
"362",0.987302029431089
"363",0.641838188520762
"364",0.82416959277173
"365",0.299151276414803
"366",0.155678885955589
"367",0.829803448597381
"368",0.664607730752433
"369",0.402113276889709
"370",0.985693340501538
"371",0.702028565403032
"372",0.247770640845452
"373",0.022627605802827
"374",0.98075302619635
"375",0.755965619165749
"376",0.169109051298958
"377",0.95025391011416
"378",1
"379",0.398435633253571
"380",0.342863155644358
"381",0.951352798474008
"382",0.172339969158888
"383",0.726402159688808
"384",5.57173942288991e-06
"385",0.659909562546681
"386",0.577025171035537
"387",0.810012564617769
"388",0.0258367391002198
"389",0.826702538701609
"390",1
"391",0.273370395480822
"392",0.373056508171046
"393",0.926990423591826
"394",0.0116814680352717
"395",0.152349485747984
"396",0.686399272962179
"397",0.629643444361951
"398",0.575473784555569
"399",0.720009060019547
"400",0.41984356515372
"401",0.457293488988099
"402",0.711569688837731
"403",0.78172116010508
"404",0.814208666407785
"405",0.824213129799318
"406",0.42800497193468
"407",0.490376094073307
"408",0.653118995761183
"409",0.774243444297493
"410",0.776942685754192
"411",0.436609870415365
"412",0.63071003268494
"413",0.950445741761557
"414",0.000560256409133889
"415",0.586062215894373
"416",0.000780170965440506
"417",0.919030278923941
"418",0.00313758900295381
"419",0.830919078368099
"420",0.866463530266016
"421",0.83952802449005
"422",1
"423",1
"424",0.0421364668961109
"425",0.281265178789724
"426",0.414701680598279
"427",3.67774587589481e-13
"428",0.311959135175623
"429",0.431641720280111
"430",1
"431",1
"432",6.94895668455864e-06
"433",0.195389717720186
"434",0.861011509363474
"435",0.493993284417395
"436",0.848016309129671
"437",0.855060302593292
"438",0.355022128818838
"439",1
"440",0.923962806650803
"441",0.498022794469176
"442",0.816975604438676
"443",0.208466666899667
"444",0.699950431912436
"445",0.136645305210653
"446",0.822365267660707
"447",0.312569671496184
"448",0.82552728218082
"449",0.575275886002504
"450",0.120340572862693
"451",0.370730997286887
"452",0.521900625781869
"453",0.932944355379103
"454",6.56335517631404e-05
"455",0.239983341304803
"456",0.437802827585227
"457",0.192283196210975
"458",0.924537614272802
"459",0.696559368430481
"460",0.407085349203011
"461",0.934667504433554
"462",0.950566809885217
"463",0.83335213614013
"464",0.37836954669173
"465",1.11543668195404e-06
"466",0.0134632013180919
"467",0.624964693600936
"468",0.178084071191773
"469",0.303447670188638
"470",0.528539321856242
"471",0.896694968467479
"472",0.479764771333587
"473",0.0843748770636964
"474",0.947747150823312
"475",0.868194955689124
"476",0.699950431912436
"477",0.0169463448042336
"478",0.631758753755002
"479",0.625795161837628
"480",1
"481",0.899848893328514
"482",0.572374526195417
"483",0.696812532638755
"484",1
"485",0.609669980564972
"486",0.493675241858352
"487",0.192480197315216
"488",0.604091900980106
"489",0.516833944384
"490",0.746825249370379
"491",0.549753670775457
"492",0.0890619037335542
"493",0.725981096247056
"494",0.778558153922076
"495",0.39572864104553
"496",0.0998742030345368
"497",0.592231525905719
"498",0.413569853898699
"499",0.443694848659081
"500",7.3062518126827e-08
"501",0.154862819760899
"502",0.283634733375783
"503",0.594058974797415
"504",0.838903068829798
"505",0.582640578545433
"506",0.676577515664948
"507",0.188420802054443
"508",0.509165805657309
"509",0.334784643371516
"510",0.731636591544528
"511",0.812539383390057
"512",0.986862834243772
"513",0.942737083893308
"514",0.242290827743561
"515",1
"516",0.0185319235092137
"517",0.661554683561703
"518",0.340150317306714
"519",0.606331614729033
"520",0.984384281930098
"521",0.900031230086866
"522",0.742502941111478
"523",0.598743142562189
"524",0.812935203405998
"525",1
"526",0.892284288399183
"527",0.620546624815788
"528",0.684983913507307
"529",0.38736082414687
"530",0.10721285927197
"531",0.919433949586541
"532",1
"533",0.89883243452205
"534",0.864895792911957
"535",0.769692395042363
"536",0.571218908981624
"537",0.930292259528697
"538",0.497816217777632
"539",0.187736305863724
"540",0.831428180312418
"541",0.424939525636628
"542",0.818708470291427
"543",0.926641744887388
"544",0.280056872221131
"545",0.379187532846211
"546",0.788403342408082
"547",0.461650366713865
"548",0.137235632553672
"549",0.353997767982076
"550",0.910362542614965
"551",0.960869953162402
"552",0.97096369545522
"553",0.0203432230236342
"554",0.159027344794503
"555",0.560945304329381
"556",0.732439945582545
"557",0.492027711020825
"558",0.952327659057916
"559",0.742322646712741
"560",0.742843482667749
"561",0.36846017482172
"562",0.300859051260516
"563",0.0202800770460452
"564",0.836507984575744
"565",0.494637361665802
"566",0.413049176945247
"567",0.15030463047238
"568",0.324168288368956
"569",0.965731090157455
"570",0.913327101060497
"571",0.058445614171315
"572",0.827802649459197
"573",0.48666721081453
"574",0.898398868424498
"575",0.861011509363474
"576",0.605959163895721
"577",0.262658444939047
"578",0.191533063876021
"579",0.718748302551064
"580",0.94067896430571
"581",0.00166944405066689
"582",0.477017446979102
"583",0.897689267915351
"584",0.504669679772456
"585",0.241066328066499
"586",0.288567907573272
"587",0.0236084136879575
"588",0.604057506151288
"589",0.824926626102839
"590",0.279413522824493
"591",1
"592",0.595201594054086
"593",0.858251905865537
"594",0.784571361115423
"595",2.07123955239023e-05
"596",0.229180235277112
"597",0.120937725094996
"598",0.406668257086441
"599",0.54237789338144
"600",0.296385695173983
"601",0.740733618531826
"602",0.738650479101618
"603",0.117212254789527
"604",0.884348087121609
"605",0.930716901259862
"606",0.263190652949579
"607",0.44026772883346
"608",0.350188672832918
"609",0.0240517885577374
"610",0.696254752751208
"611",0.795672082399822
"612",0.878729680183134
"613",1
"614",0.348369566763107
"615",0.705800877757426
"616",0.732157112891282
"617",1
"618",0.0148155305388504
"619",0.00590684826389019
"620",0.276538060385969
"621",0.396955411086503
"622",0.660436383675426
"623",0.642891405513244
"624",0.610969740617821
"625",2.32150184483555e-07
"626",0.164520574055828
"627",0.0300472602714291
"628",0.498167545364719
"629",0.555934576039544
"630",0.177549817233193
"631",0.150210367868456
"632",0.100453438770479
"633",0.0118119711648531
"634",0.0665078780359867
"635",0.994410838149584
"636",0.997581144366014
"637",0.119389193774071
"638",0.655770208994614
"639",0.269947173147638
"640",0.185136297505145
"641",0.567352431022432
"642",0.872933064435258
"643",0.859119237309081
"644",0.523734287369692
"645",0.746492747532296
"646",0.833479594044509
"647",0.625795161837628
"648",0.641793101805877
"649",0.0174799237026061
"650",0.573708203205308
"651",0.795809468743613
"652",0.00991302683764682
"653",0.576885203066564
"654",1
"655",0.512547133079725
"656",0.494280368544959
"657",0.990323795930286
"658",0.801753519700344
"659",0.970465037918082
"660",0.229283592816421
"661",0.773709129569375
"662",0.191057916606241
"663",0.836506402834449
"664",0.745252297513469
"665",0.131209521933166
"666",0.433622197274264
"667",0.287106022872173
"668",1
"669",0.622796695752038
"670",0.972267287940101
"671",0.077277731415376
"672",0.977864405454547
"673",0.788968039345748
"674",0.214173157045476
"675",0.0203753323447552
"676",0.415090788922083
"677",5.13870600921901e-07
"678",1
"679",0.972726713678498
"680",0.840392965082992
"681",0.327946408832939
"682",0.780764788671325
"683",0.224440919259884
"684",0.657938730910593
"685",0.806570282583458
"686",0.17637616677136
"687",0.631784912355198
"688",0.510676968782025
"689",0.321306890624529
"690",0.771641537648592
"691",0.258440652382529
"692",0.0508984821991426
"693",0.176301162065482
"694",0.490391756309601
"695",0.639891372382722
"696",0.788188247349798
"697",0.444395267662288
"698",0.892518149165305
"699",0.0352915069375857
"700",0.00186142630438651
"701",0.470907431176974
"702",0.612198441509239
"703",0.063122553231092
"704",0.415185191340353
"705",0.937736418490794
"706",0.30279212893425
"707",0.814356387353781
"708",0.185979566358386
"709",0.892265484911992
"710",0.222565282531898
"711",1
"712",0.182406918793555
"713",0.536720967194047
"714",0.211796476642237
"715",0.249274118362069
"716",0.915117888276095
"717",0.125185929541189
"718",0.000272462888958889
"719",0.689857719491815
"720",0.01650560652485
"721",0.498125127788404
"722",0.609895345162819
"723",1
"724",0.568500726074398
"725",1.53912209191614e-153
"726",0.377009929776139
"727",0.780080474463917
"728",0.834564320084434
"729",0.183688679576386
"730",0.862455431690593
"731",0.65013884118045
"732",0.670968690899702
"733",0.810849372644155
"734",0.236931247291185
"735",0.00829274149503318
"736",1
"737",0.954341935931308
"738",0.638874385433479
"739",0.128062204602963
"740",0.49265136445933
"741",0.441720051410664
"742",1
"743",1
"744",0.157669464583438
"745",0.64175929680325
"746",0.626372333963048
"747",0.511308803548228
"748",0.685552291072611
"749",0.142883574306463
"750",0.542362226417802
"751",1
"752",0.319908279303352
"753",0.387003811246878
"754",0.778135056549105
"755",0.427878124304913
"756",0.820639811911191
"757",0.00847775039223544
"758",1
"759",0.787967117254212
"760",0.0175581857767174
"761",0.194232107318472
"762",0.990323795930286
"763",0.85425644975272
"764",0.510571349050173
"765",0.894670492888601
"766",0.970135329545297
"767",0.875362035834104
"768",0.648285182549316
"769",0.121243366630423
"770",0.583546827884973
"771",0.618547512451985
"772",0.54080920999986
"773",0.932570035254562
"774",0.0952669113820247
"775",0.415658606676948
"776",0.274402489004337
"777",0.493675241858352
"778",1
"779",0.322157290642129
"780",0.412413516194615
"781",0.81422398286733
"782",0.396305571130187
"783",0.622753041603774
"784",0.576885203066564
"785",0.166505626607729
"786",0.948558330681359
"787",0.178653798079569
"788",0.0591949135360947
"789",0.941993011590212
"790",0.339990913324361
"791",0.493758805992812
"792",0.101765039197505
"793",0.808801952335361
"794",0.397654002624761
"795",0.840182078208473
"796",0.863873970377115
"797",0.968441363719291
"798",0.759225663003744
"799",0.10387041563922
"800",0.206839343589613
"801",0.582263815100231
"802",0.7561722300973
"803",0.712080794131668
"804",0.641929887385604
"805",0.638874385433479
"806",0.684232528191903
"807",9.66566782172529e-07
"808",0.309369781201496
"809",0.583196640105866
"810",0.28941840259448
"811",0.106224747858088
"812",0.887684516066655
"813",0.518135354796122
"814",0.269057752662792
"815",0.841957390721266
"816",0.222550668999163
"817",0.809930255170363
"818",0.648173485351771
"819",0.0142303303444073
"820",0.391816263288099
"821",0.687402281654309
"822",1
"823",0.468393410687038
"824",0.157047979852415
"825",0.144464761324879
"826",0.0976525492132352
"827",0.0305676245077267
"828",0.984035360281039
"829",0.490916830827495
"830",0.944699200681741
"831",0.761751120028955
"832",0.984903802246382
"833",0.198798692834296
"834",0.0251652828971642
"835",0.450170388094256
"836",0.667748891976994
"837",0.667247662385007
"838",0.246413346281268
"839",0.773000804264915
"840",0.0156509019694171
"841",1
"842",0.914028653416052
"843",0.908832610119542
"844",0.343892579303295
"845",0.685211868442261
"846",0.443859045468931
"847",0.58341018482438
"848",0.0967036197902155
"849",0.137671425273833
"850",0.177562380362114
"851",0.472730515353903
"852",0.936363250024149
"853",0.770558364324383
"854",1
"855",0.799150197677352
"856",0.334625294232676
"857",0.20369361685338
"858",0.884771940169899
"859",0.438617900743528
"860",3.85919960725471e-10
"861",0.248431160896697
"862",0.22870568075471
"863",0.32487523383838
"864",0.351337588320795
"865",0.00230642296421399
"866",0.692188103223427
"867",0.695843465031217
"868",0.848537437253341
"869",0.601693056534441
"870",0.204263295653392
"871",0.963554116498183
"872",0.0299779232423714
"873",0.725565754739125
"874",0.529844492227171
"875",0.767368851426349
"876",0.433231839407455
"877",0.339327134938274
"878",0.330071740807916
"879",0.99442279576896
"880",0.680887030700276
"881",0.977527205350562
"882",0.0234371139500569
"883",0.272099169457422
"884",0.593125352669208
"885",0.490863558385967
"886",0.754605610401982
"887",0.701806693035943
"888",0.30924682355611
"889",1
"890",0.489855778747645
"891",0.784555564661851
"892",0.673948673965511
"893",0.620429012142737
"894",0.664305576569124
"895",0.479764771333587
"896",0.011372199398814
"897",0.794682270652587
"898",0.98075302619635
"899",0.831277633401494
"900",0.382334965059374
"901",0.450795537086163
"902",0.701217720177348
"903",0.70444552654932
"904",0.977978522636585
"905",0.000275855559452138
"906",0.892786906823191
"907",0.0913192460747973
"908",0.914950850300035
"909",0.977864405454547
"910",0.262228144172874
"911",0.129628231866051
"912",0.753864280818979
"913",0.959639438172055
"914",0.348153831264201
"915",0.104991431909748
"916",0.665887199241844
"917",0.650331099839668
"918",4.41167769182385e-05
"919",0.815008311980301
"920",0.674280160416943
"921",0.735760978406797
"922",0.686957648660849
"923",0.0492984730861661
"924",0.569529822341531
"925",0.616436640599701
"926",0.822919913249063
"927",0.311338275366809
"928",0.846439406794759
"929",0.755765749622104
"930",0.778523813310607
"931",0.209603768369925
"932",0.149420069469491
"933",0.185732452254933
"934",0.937837507463992
"935",0.812740082334592
"936",0.809801533168075
"937",0.804132327746663
"938",0.504117341592299
"939",0.742082368621904
"940",0.000716296895874614
"941",0.709851320758158
"942",0.706700679466715
"943",0.550519621226321
"944",0.557620764814153
"945",0.536127465925359
"946",0.649490878776873
"947",0.397875072931714
"948",0.895064500892616
"949",0.279413522824493
"950",0.633852678861591
"951",0.792944375483907
"952",0.688182975684953
"953",0.109367403459087
"954",0.527133293271001
"955",0.689872684464989
"956",0.00801814576784191
"957",0.971158827082937
"958",0.912616156201603
"959",0.126409047665604
"960",0.432288375330593
"961",8.98997586460386e-72
"962",0.641929887385604
"963",0.192283196210975
"964",1
"965",0.340440896825298
"966",0.161519005265469
"967",0.375556219439784
"968",0.712905059446348
"969",0.240112954232192
"970",0.0880238642651802
"971",0.728493363071274
"972",1
"973",0.0433585404667875
"974",0.861641894009767
"975",0.733281618406493
"976",0.616524667719156
"977",0.920729568568403
"978",0.788968039345748
"979",0.801753519700344
"980",0.471349259092769
"981",0.863021512616571
"982",0.550716758428505
"983",0.577475909224989
"984",0.493472756354345
"985",0.463414022015646
"986",1
"987",0.0561088586664977
